,Time,Humidity,Temperature,Automatic
6061,2021-01-22 01:05:00.0,72,26,Automatic
6062,2021-01-22 01:10:00.0,79,26,Automatic
6063,2021-01-22 01:15:00.0,67,26,Automatic
6064,2021-01-22 01:20:00.0,40,26,Automatic
6065,2021-01-22 01:25:00.0,61,26,Automatic
6066,2021-01-22 01:30:00.0,48,26,Automatic
6067,2021-01-22 01:35:00.0,27,25,Automatic
6068,2021-01-22 01:40:00.0,79,25,Automatic
6069,2021-01-22 01:45:00.0,72,26,Automatic
6070,2021-01-22 01:50:00.0,53,27,Automatic
6071,2021-01-22 01:55:00.0,54,27,Automatic
6072,2021-01-22 02:00:00.0,47,27,Automatic
6073,2021-01-22 02:05:00.0,27,25,Automatic
6074,2021-01-22 02:10:00.0,24,27,Automatic
6075,2021-01-22 02:15:00.0,21,25,Automatic
6076,2021-01-22 02:20:00.0,65,26,Automatic
6077,2021-01-22 02:25:00.0,24,25,Automatic
6078,2021-01-22 02:30:00.0,24,27,Automatic
6079,2021-01-22 02:35:00.0,65,27,Automatic
6080,2021-01-22 02:40:00.0,52,26,Automatic
6081,2021-01-22 02:45:00.0,39,26,Automatic
6082,2021-01-22 02:50:00.0,72,27,Automatic
6083,2021-01-22 02:55:00.0,49,27,Automatic
6084,2021-01-22 03:00:00.0,44,27,Automatic
6085,2021-01-22 03:05:00.0,38,25,Automatic
6086,2021-01-22 03:10:00.0,55,25,Automatic
6087,2021-01-22 03:15:00.0,80,25,Automatic
6088,2021-01-22 03:20:00.0,76,27,Automatic
6089,2021-01-22 03:25:00.0,23,26,Automatic
6090,2021-01-22 03:30:00.0,70,26,Automatic
6091,2021-01-22 03:35:00.0,21,26,Automatic
6092,2021-01-22 03:40:00.0,23,25,Automatic
6093,2021-01-22 03:45:00.0,26,25,Automatic
6094,2021-01-22 03:50:00.0,44,27,Automatic
6095,2021-01-22 03:55:00.0,53,25,Automatic
6096,2021-01-22 04:00:00.0,27,26,Automatic
6097,2021-01-22 04:05:00.0,79,27,Automatic
6098,2021-01-22 04:10:00.0,67,25,Automatic
6099,2021-01-22 04:15:00.0,65,27,Automatic
6100,2021-01-22 04:20:00.0,49,27,Automatic
6101,2021-01-22 04:25:00.0,53,26,Automatic
6102,2021-01-22 04:30:00.0,54,27,Automatic
6103,2021-01-22 04:35:00.0,55,26,Automatic
6104,2021-01-22 04:40:00.0,30,25,Automatic
6105,2021-01-22 04:45:00.0,78,27,Automatic
6106,2021-01-22 04:50:00.0,40,26,Automatic
6107,2021-01-22 04:55:00.0,26,25,Automatic
6108,2021-01-22 05:00:00.0,62,25,Automatic
6109,2021-01-22 05:05:00.0,38,25,Automatic
6110,2021-01-22 05:10:00.0,35,27,Automatic
6111,2021-01-22 05:15:00.0,53,26,Automatic
6112,2021-01-22 05:20:00.0,78,27,Automatic
6113,2021-01-22 05:25:00.0,72,27,Automatic
6114,2021-01-22 05:30:00.0,50,25,Automatic
6115,2021-01-22 05:35:00.0,80,26,Automatic
6116,2021-01-22 05:40:00.0,61,27,Automatic
6117,2021-01-22 05:45:00.0,29,25,Automatic
6118,2021-01-22 05:50:00.0,66,26,Automatic
6119,2021-01-22 05:55:00.0,41,26,Automatic
6120,2021-01-22 06:00:00.0,30,26,Automatic
6121,2021-01-22 06:05:00.0,74,27,Automatic
6122,2021-01-22 06:10:00.0,24,25,Automatic
6123,2021-01-22 06:15:00.0,78,25,Automatic
6124,2021-01-22 06:20:00.0,35,27,Automatic
6125,2021-01-22 06:25:00.0,63,26,Automatic
6126,2021-01-22 06:30:00.0,56,25,Automatic
6127,2021-01-22 06:35:00.0,67,27,Automatic
6128,2021-01-22 06:40:00.0,61,26,Automatic
6129,2021-01-22 06:45:00.0,55,27,Automatic
6130,2021-01-22 06:50:00.0,63,27,Automatic
6131,2021-01-22 06:55:00.0,57,26,Automatic
6132,2021-01-22 07:00:00.0,79,25,Automatic
6133,2021-01-22 07:05:00.0,42,25,Automatic
6134,2021-01-22 07:10:00.0,41,27,Automatic
6135,2021-01-22 07:15:00.0,57,25,Automatic
6136,2021-01-22 07:20:00.0,39,25,Automatic
6137,2021-01-22 07:25:00.0,40,27,Automatic
6138,2021-01-22 07:30:00.0,70,27,Automatic
6139,2021-01-22 07:35:00.0,35,26,Automatic
6140,2021-01-22 07:40:00.0,43,26,Automatic
6141,2021-01-22 07:45:00.0,59,26,Automatic
6142,2021-01-22 07:50:00.0,53,27,Automatic
6143,2021-01-22 07:55:00.0,36,25,Automatic
6144,2021-01-22 08:00:00.0,32,27,Automatic
6145,2021-01-22 08:05:00.0,62,25,Automatic
6146,2021-01-22 08:10:00.0,24,26,Automatic
6147,2021-01-22 08:15:00.0,62,26,Automatic
6148,2021-01-22 08:20:00.0,68,27,Automatic
6149,2021-01-22 08:25:00.0,28,25,Automatic
6150,2021-01-22 08:30:00.0,32,25,Automatic
6151,2021-01-22 08:35:00.0,74,26,Automatic
6152,2021-01-22 08:40:00.0,76,26,Automatic
6153,2021-01-22 08:45:00.0,61,25,Automatic
6154,2021-01-22 08:50:00.0,42,26,Automatic
6155,2021-01-22 08:55:00.0,29,26,Automatic
6156,2021-01-22 09:00:00.0,21,26,Automatic
6157,2021-01-22 09:05:00.0,59,26,Automatic
6158,2021-01-22 09:10:00.0,41,27,Automatic
6159,2021-01-22 09:15:00.0,45,25,Automatic
6160,2021-01-22 09:20:00.0,22,27,Automatic
6161,2021-01-22 09:25:00.0,34,25,Automatic
6162,2021-01-22 09:30:00.0,40,26,Automatic
6163,2021-01-22 09:35:00.0,32,27,Automatic
6164,2021-01-22 09:40:00.0,41,27,Automatic
6165,2021-01-22 09:45:00.0,44,26,Automatic
6166,2021-01-22 09:50:00.0,80,26,Automatic
6167,2021-01-22 09:55:00.0,21,26,Automatic
6168,2021-01-22 10:00:00.0,32,27,Automatic
6169,2021-01-22 10:05:00.0,59,27,Automatic
6170,2021-01-22 10:10:00.0,35,25,Automatic
6171,2021-01-22 10:15:00.0,22,26,Automatic
6172,2021-01-22 10:20:00.0,28,27,Automatic
6173,2021-01-22 10:25:00.0,80,25,Automatic
6174,2021-01-22 10:30:00.0,54,25,Automatic
6175,2021-01-22 10:35:00.0,58,25,Automatic
6176,2021-01-22 10:40:00.0,70,26,Automatic
6177,2021-01-22 10:45:00.0,59,26,Automatic
6178,2021-01-22 10:50:00.0,59,27,Automatic
6179,2021-01-22 10:55:00.0,62,25,Automatic
6180,2021-01-22 11:00:00.0,26,27,Automatic
6181,2021-01-22 11:05:00.0,62,25,Automatic
6182,2021-01-22 11:10:00.0,55,26,Automatic
6183,2021-01-22 11:15:00.0,46,25,Automatic
6184,2021-01-22 11:20:00.0,32,27,Automatic
6185,2021-01-22 11:25:00.0,59,25,Automatic
6186,2021-01-22 11:30:00.0,20,27,Automatic
6187,2021-01-22 11:35:00.0,23,26,Automatic
6188,2021-01-22 11:40:00.0,51,25,Automatic
6189,2021-01-22 11:45:00.0,39,27,Automatic
6190,2021-01-22 11:50:00.0,72,26,Automatic
6191,2021-01-22 11:55:00.0,27,26,Automatic
6192,2021-01-22 12:00:00.0,52,26,Automatic
6193,2021-01-22 12:05:00.0,32,27,Automatic
6194,2021-01-22 12:10:00.0,35,26,Automatic
6195,2021-01-22 12:15:00.0,70,27,Automatic
6196,2021-01-22 12:20:00.0,68,25,Automatic
6197,2021-01-22 12:25:00.0,66,25,Automatic
6198,2021-01-22 12:30:00.0,53,26,Automatic
6199,2021-01-22 12:35:00.0,53,25,Automatic
6200,2021-01-22 12:40:00.0,34,26,Automatic
6201,2021-01-22 12:45:00.0,43,27,Automatic
6202,2021-01-22 12:50:00.0,30,27,Automatic
6203,2021-01-22 12:55:00.0,72,25,Automatic
6204,2021-01-22 13:00:00.0,40,27,Automatic
6205,2021-01-22 13:05:00.0,57,26,Automatic
6206,2021-01-22 13:10:00.0,76,26,Automatic
6207,2021-01-22 13:15:00.0,45,25,Automatic
6208,2021-01-22 13:20:00.0,72,27,Automatic
6209,2021-01-22 13:25:00.0,49,26,Automatic
6210,2021-01-22 13:30:00.0,42,25,Automatic
6211,2021-01-22 13:35:00.0,34,25,Automatic
6212,2021-01-22 13:40:00.0,50,27,Automatic
6213,2021-01-22 13:45:00.0,41,27,Automatic
6214,2021-01-22 13:50:00.0,67,27,Automatic
6215,2021-01-22 13:55:00.0,61,26,Automatic
6216,2021-01-22 14:00:00.0,78,25,Automatic
6217,2021-01-22 14:05:00.0,52,26,Automatic
6218,2021-01-22 14:10:00.0,77,26,Automatic
6219,2021-01-22 14:15:00.0,21,26,Automatic
6220,2021-01-22 14:20:00.0,45,25,Automatic
6221,2021-01-22 14:25:00.0,70,25,Automatic
6222,2021-01-22 14:30:00.0,28,25,Automatic
6223,2021-01-22 14:35:00.0,27,26,Automatic
6224,2021-01-22 14:40:00.0,57,27,Automatic
6225,2021-01-22 14:45:00.0,51,27,Automatic
6226,2021-01-22 14:50:00.0,56,26,Automatic
6227,2021-01-22 14:55:00.0,69,26,Automatic
6228,2021-01-22 15:00:00.0,59,26,Automatic
6229,2021-01-22 15:05:00.0,32,25,Automatic
6230,2021-01-22 15:10:00.0,47,27,Automatic
6231,2021-01-22 15:15:00.0,43,25,Automatic
6232,2021-01-22 15:20:00.0,40,26,Automatic
6233,2021-01-22 15:25:00.0,21,25,Automatic
6234,2021-01-22 15:30:00.0,36,26,Automatic
6235,2021-01-22 15:35:00.0,39,27,Automatic
6236,2021-01-22 15:40:00.0,34,25,Automatic
6237,2021-01-22 15:45:00.0,62,26,Automatic
6238,2021-01-22 15:50:00.0,49,25,Automatic
6239,2021-01-22 15:55:00.0,64,26,Automatic
6240,2021-01-22 16:00:00.0,76,25,Automatic
6241,2021-01-22 16:05:00.0,41,25,Automatic
6242,2021-01-22 16:10:00.0,74,27,Automatic
6243,2021-01-22 16:15:00.0,27,25,Automatic
6244,2021-01-22 16:20:00.0,67,25,Automatic
6245,2021-01-22 16:25:00.0,20,25,Automatic
6246,2021-01-22 16:30:00.0,29,25,Automatic
6247,2021-01-22 16:35:00.0,70,25,Automatic
6248,2021-01-22 16:40:00.0,25,25,Automatic
6249,2021-01-22 16:45:00.0,69,26,Automatic
6250,2021-01-22 16:50:00.0,45,25,Automatic
6251,2021-01-22 16:55:00.0,77,27,Automatic
6252,2021-01-22 17:00:00.0,48,26,Automatic
6253,2021-01-22 17:05:00.0,40,25,Automatic
6254,2021-01-22 17:10:00.0,37,26,Automatic
6255,2021-01-22 17:15:00.0,58,26,Automatic
6256,2021-01-22 17:20:00.0,29,27,Automatic
6257,2021-01-22 17:25:00.0,76,26,Automatic
6258,2021-01-22 17:30:00.0,45,26,Automatic
6259,2021-01-22 17:35:00.0,23,26,Automatic
6260,2021-01-22 17:40:00.0,79,26,Automatic
6261,2021-01-22 17:45:00.0,79,27,Automatic
6262,2021-01-22 17:50:00.0,61,27,Automatic
6263,2021-01-22 17:55:00.0,40,25,Automatic
6264,2021-01-22 18:00:00.0,52,27,Automatic
6265,2021-01-22 18:05:00.0,48,27,Automatic
6266,2021-01-22 18:10:00.0,56,27,Automatic
6267,2021-01-22 18:15:00.0,35,25,Automatic
6268,2021-01-22 18:20:00.0,61,26,Automatic
6269,2021-01-22 18:25:00.0,72,26,Automatic
6270,2021-01-22 18:30:00.0,25,25,Automatic
6271,2021-01-22 18:35:00.0,38,26,Automatic
6272,2021-01-22 18:40:00.0,31,27,Automatic
6273,2021-01-22 18:45:00.0,38,27,Automatic
6274,2021-01-22 18:50:00.0,57,27,Automatic
6275,2021-01-22 18:55:00.0,27,26,Automatic
6276,2021-01-22 19:00:00.0,27,26,Automatic
6277,2021-01-22 19:05:00.0,77,27,Automatic
6278,2021-01-22 19:10:00.0,30,27,Automatic
6279,2021-01-22 19:15:00.0,69,26,Automatic
6280,2021-01-22 19:20:00.0,78,26,Automatic
6281,2021-01-22 19:25:00.0,29,26,Automatic
6282,2021-01-22 19:30:00.0,28,27,Automatic
6283,2021-01-22 19:35:00.0,30,26,Automatic
6284,2021-01-22 19:40:00.0,75,27,Automatic
6285,2021-01-22 19:45:00.0,30,25,Automatic
6286,2021-01-22 19:50:00.0,28,27,Automatic
6287,2021-01-22 19:55:00.0,79,26,Automatic
6288,2021-01-22 20:00:00.0,71,27,Automatic
6289,2021-01-22 20:05:00.0,28,25,Automatic
6290,2021-01-22 20:10:00.0,36,27,Automatic
6291,2021-01-22 20:15:00.0,76,25,Automatic
6292,2021-01-22 20:20:00.0,40,26,Automatic
6293,2021-01-22 20:25:00.0,25,25,Automatic
6294,2021-01-22 20:30:00.0,43,26,Automatic
6295,2021-01-22 20:35:00.0,31,26,Automatic
6296,2021-01-22 20:40:00.0,48,26,Automatic
6297,2021-01-22 20:45:00.0,48,26,Automatic
6298,2021-01-22 20:50:00.0,25,26,Automatic
6299,2021-01-22 20:55:00.0,23,25,Automatic
6300,2021-01-22 21:00:00.0,56,25,Automatic
6301,2021-01-22 21:05:00.0,40,26,Automatic
6302,2021-01-22 21:10:00.0,54,25,Automatic
6303,2021-01-22 21:15:00.0,32,26,Automatic
6304,2021-01-22 21:20:00.0,29,25,Automatic
6305,2021-01-22 21:25:00.0,73,27,Automatic
6306,2021-01-22 21:30:00.0,50,25,Automatic
6307,2021-01-22 21:35:00.0,77,25,Automatic
6308,2021-01-22 21:40:00.0,43,25,Automatic
6309,2021-01-22 21:45:00.0,52,25,Automatic
6310,2021-01-22 21:50:00.0,34,25,Automatic
6311,2021-01-22 21:55:00.0,45,25,Automatic
6312,2021-01-22 22:00:00.0,53,26,Automatic
6313,2021-01-22 22:05:00.0,31,26,Automatic
6314,2021-01-22 22:10:00.0,68,26,Automatic
6315,2021-01-22 22:15:00.0,65,25,Automatic
6316,2021-01-22 22:20:00.0,36,25,Automatic
6317,2021-01-22 22:25:00.0,25,27,Automatic
6318,2021-01-22 22:30:00.0,54,26,Automatic
6319,2021-01-22 22:35:00.0,59,25,Automatic
6320,2021-01-22 22:40:00.0,53,27,Automatic
6321,2021-01-22 22:45:00.0,24,27,Automatic
6322,2021-01-22 22:50:00.0,55,26,Automatic
6323,2021-01-22 22:55:00.0,22,26,Automatic
6324,2021-01-22 23:00:00.0,76,25,Automatic
6325,2021-01-22 23:05:00.0,69,26,Automatic
6326,2021-01-22 23:10:00.0,79,27,Automatic
6327,2021-01-22 23:15:00.0,76,25,Automatic
6328,2021-01-22 23:20:00.0,50,25,Automatic
6329,2021-01-22 23:25:00.0,79,27,Automatic
6330,2021-01-22 23:30:00.0,60,25,Automatic
6331,2021-01-22 23:35:00.0,60,25,Automatic
6332,2021-01-22 23:40:00.0,41,25,Automatic
6333,2021-01-22 23:45:00.0,49,25,Automatic
6334,2021-01-22 23:50:00.0,69,26,Automatic
6335,2021-01-22 23:55:00.0,70,25,Automatic
6336,2021-01-23 00:00:00.0,49,27,Automatic
6337,2021-01-23 00:05:00.0,58,26,Automatic
6338,2021-01-23 00:10:00.0,53,26,Automatic
6339,2021-01-23 00:15:00.0,41,25,Automatic
6340,2021-01-23 00:20:00.0,28,27,Automatic
6341,2021-01-23 00:25:00.0,47,26,Automatic
6342,2021-01-23 00:30:00.0,75,25,Automatic
6343,2021-01-23 00:35:00.0,29,25,Automatic
6344,2021-01-23 00:40:00.0,59,27,Automatic
6345,2021-01-23 00:45:00.0,62,25,Automatic
6346,2021-01-23 00:50:00.0,27,25,Automatic
6347,2021-01-23 00:55:00.0,55,27,Automatic
6348,2021-01-23 01:00:00.0,42,25,Automatic
6349,2021-01-23 01:05:00.0,44,25,Automatic
6350,2021-01-23 01:10:00.0,61,26,Automatic
6351,2021-01-23 01:15:00.0,36,26,Automatic
6352,2021-01-23 01:20:00.0,23,26,Automatic
6353,2021-01-23 01:25:00.0,60,27,Automatic
6354,2021-01-23 01:30:00.0,36,27,Automatic
6355,2021-01-23 01:35:00.0,72,26,Automatic
6356,2021-01-23 01:40:00.0,64,26,Automatic
6357,2021-01-23 01:45:00.0,43,26,Automatic
6358,2021-01-23 01:50:00.0,78,25,Automatic
6359,2021-01-23 01:55:00.0,51,25,Automatic
6360,2021-01-23 02:00:00.0,40,26,Automatic
6361,2021-01-23 02:05:00.0,52,27,Automatic
6362,2021-01-23 02:10:00.0,47,27,Automatic
6363,2021-01-23 02:15:00.0,27,25,Automatic
6364,2021-01-23 02:20:00.0,45,25,Automatic
6365,2021-01-23 02:25:00.0,69,26,Automatic
6366,2021-01-23 02:30:00.0,31,25,Automatic
6367,2021-01-23 02:35:00.0,75,27,Automatic
6368,2021-01-23 02:40:00.0,41,26,Automatic
6369,2021-01-23 02:45:00.0,30,26,Automatic
6370,2021-01-23 02:50:00.0,47,25,Automatic
6371,2021-01-23 02:55:00.0,25,26,Automatic
6372,2021-01-23 03:00:00.0,33,26,Automatic
6373,2021-01-23 03:05:00.0,21,26,Automatic
6374,2021-01-23 03:10:00.0,59,25,Automatic
6375,2021-01-23 03:15:00.0,23,26,Automatic
6376,2021-01-23 03:20:00.0,29,25,Automatic
6377,2021-01-23 03:25:00.0,37,27,Automatic
6378,2021-01-23 03:30:00.0,21,27,Automatic
6379,2021-01-23 03:35:00.0,47,27,Automatic
6380,2021-01-23 03:40:00.0,38,27,Automatic
6381,2021-01-23 03:45:00.0,33,27,Automatic
6382,2021-01-23 03:50:00.0,63,27,Automatic
6383,2021-01-23 03:55:00.0,74,25,Automatic
6384,2021-01-23 04:00:00.0,68,25,Automatic
6385,2021-01-23 04:05:00.0,45,27,Automatic
6386,2021-01-23 04:10:00.0,20,27,Automatic
6387,2021-01-23 04:15:00.0,55,26,Automatic
6388,2021-01-23 04:20:00.0,76,25,Automatic
6389,2021-01-23 04:25:00.0,70,27,Automatic
6390,2021-01-23 04:30:00.0,50,27,Automatic
6391,2021-01-23 04:35:00.0,49,26,Automatic
6392,2021-01-23 04:40:00.0,34,27,Automatic
6393,2021-01-23 04:45:00.0,71,26,Automatic
6394,2021-01-23 04:50:00.0,57,27,Automatic
6395,2021-01-23 04:55:00.0,52,27,Automatic
6396,2021-01-23 05:00:00.0,33,27,Automatic
6397,2021-01-23 05:05:00.0,45,25,Automatic
6398,2021-01-23 05:10:00.0,53,26,Automatic
6399,2021-01-23 05:15:00.0,53,27,Automatic
6400,2021-01-23 05:20:00.0,31,25,Automatic
6401,2021-01-23 05:25:00.0,73,26,Automatic
6402,2021-01-23 05:30:00.0,59,25,Automatic
6403,2021-01-23 05:35:00.0,24,25,Automatic
6404,2021-01-23 05:40:00.0,53,26,Automatic
6405,2021-01-23 05:45:00.0,49,26,Automatic
6406,2021-01-23 05:50:00.0,41,25,Automatic
6407,2021-01-23 05:55:00.0,76,26,Automatic
6408,2021-01-23 06:00:00.0,51,25,Automatic
6409,2021-01-23 06:05:00.0,78,27,Automatic
6410,2021-01-23 06:10:00.0,38,27,Automatic
6411,2021-01-23 06:15:00.0,35,26,Automatic
6412,2021-01-23 06:20:00.0,33,25,Automatic
6413,2021-01-23 06:25:00.0,60,27,Automatic
6414,2021-01-23 06:30:00.0,20,27,Automatic
6415,2021-01-23 06:35:00.0,78,25,Automatic
6416,2021-01-23 06:40:00.0,52,27,Automatic
6417,2021-01-23 06:45:00.0,34,25,Automatic
6418,2021-01-23 06:50:00.0,58,25,Automatic
6419,2021-01-23 06:55:00.0,38,27,Automatic
6420,2021-01-23 07:00:00.0,46,27,Automatic
6421,2021-01-23 07:05:00.0,35,27,Automatic
6422,2021-01-23 07:10:00.0,76,25,Automatic
6423,2021-01-23 07:15:00.0,52,26,Automatic
6424,2021-01-23 07:20:00.0,40,25,Automatic
6425,2021-01-23 07:25:00.0,68,26,Automatic
6426,2021-01-23 07:30:00.0,80,25,Automatic
6427,2021-01-23 07:35:00.0,37,27,Automatic
6428,2021-01-23 07:40:00.0,59,25,Automatic
6429,2021-01-23 07:45:00.0,61,26,Automatic
6430,2021-01-23 07:50:00.0,64,27,Automatic
6431,2021-01-23 07:55:00.0,69,26,Automatic
6432,2021-01-23 08:00:00.0,57,25,Automatic
6433,2021-01-23 08:05:00.0,36,25,Automatic
6434,2021-01-23 08:10:00.0,77,26,Automatic
6435,2021-01-23 08:15:00.0,44,27,Automatic
6436,2021-01-23 08:20:00.0,40,25,Automatic
6437,2021-01-23 08:25:00.0,80,26,Automatic
6438,2021-01-23 08:30:00.0,79,25,Automatic
6439,2021-01-23 08:35:00.0,31,26,Automatic
6440,2021-01-23 08:40:00.0,78,25,Automatic
6441,2021-01-23 08:45:00.0,64,27,Automatic
6442,2021-01-23 08:50:00.0,55,26,Automatic
6443,2021-01-23 08:55:00.0,49,25,Automatic
6444,2021-01-23 09:00:00.0,41,25,Automatic
6445,2021-01-23 09:05:00.0,58,25,Automatic
6446,2021-01-23 09:10:00.0,80,27,Automatic
6447,2021-01-23 09:15:00.0,56,27,Automatic
6448,2021-01-23 09:20:00.0,66,27,Automatic
6449,2021-01-23 09:25:00.0,71,26,Automatic
6450,2021-01-23 09:30:00.0,46,27,Automatic
6451,2021-01-23 09:35:00.0,23,26,Automatic
6452,2021-01-23 09:40:00.0,65,26,Automatic
6453,2021-01-23 09:45:00.0,77,25,Automatic
6454,2021-01-23 09:50:00.0,31,25,Automatic
6455,2021-01-23 09:55:00.0,77,26,Automatic
6456,2021-01-23 10:00:00.0,34,27,Automatic
6457,2021-01-23 10:05:00.0,70,27,Automatic
6458,2021-01-23 10:10:00.0,65,26,Automatic
6459,2021-01-23 10:15:00.0,59,25,Automatic
6460,2021-01-23 10:20:00.0,59,27,Automatic
6461,2021-01-23 10:25:00.0,47,25,Automatic
6462,2021-01-23 10:30:00.0,54,25,Automatic
6463,2021-01-23 10:35:00.0,27,27,Automatic
6464,2021-01-23 10:40:00.0,32,25,Automatic
6465,2021-01-23 10:45:00.0,48,25,Automatic
6466,2021-01-23 10:50:00.0,75,27,Automatic
6467,2021-01-23 10:55:00.0,20,27,Automatic
6468,2021-01-23 11:00:00.0,40,27,Automatic
6469,2021-01-23 11:05:00.0,66,27,Automatic
6470,2021-01-23 11:10:00.0,34,27,Automatic
6471,2021-01-23 11:15:00.0,35,26,Automatic
6472,2021-01-23 11:20:00.0,56,27,Automatic
6473,2021-01-23 11:25:00.0,80,26,Automatic
6474,2021-01-23 11:30:00.0,50,27,Automatic
6475,2021-01-23 11:35:00.0,67,26,Automatic
6476,2021-01-23 11:40:00.0,55,27,Automatic
6477,2021-01-23 11:45:00.0,80,27,Automatic
6478,2021-01-23 11:50:00.0,47,26,Automatic
6479,2021-01-23 11:55:00.0,79,27,Automatic
6480,2021-01-23 12:00:00.0,56,25,Automatic
6481,2021-01-23 12:05:00.0,78,26,Automatic
6482,2021-01-23 12:10:00.0,80,25,Automatic
6483,2021-01-23 12:15:00.0,20,25,Automatic
6484,2021-01-23 12:20:00.0,57,25,Automatic
6485,2021-01-23 12:25:00.0,28,26,Automatic
6486,2021-01-23 12:30:00.0,53,27,Automatic
6487,2021-01-23 12:35:00.0,71,26,Automatic
6488,2021-01-23 12:40:00.0,52,27,Automatic
6489,2021-01-23 12:45:00.0,61,27,Automatic
6490,2021-01-23 12:50:00.0,72,25,Automatic
6491,2021-01-23 12:55:00.0,44,26,Automatic
6492,2021-01-23 13:00:00.0,44,26,Automatic
6493,2021-01-23 13:05:00.0,53,25,Automatic
6494,2021-01-23 13:10:00.0,53,26,Automatic
6495,2021-01-23 13:15:00.0,63,25,Automatic
6496,2021-01-23 13:20:00.0,30,26,Automatic
6497,2021-01-23 13:25:00.0,27,25,Automatic
6498,2021-01-23 13:30:00.0,54,27,Automatic
6499,2021-01-23 13:35:00.0,58,27,Automatic
6500,2021-01-23 13:40:00.0,61,26,Automatic
6501,2021-01-23 13:45:00.0,53,25,Automatic
6502,2021-01-23 13:50:00.0,77,26,Automatic
6503,2021-01-23 13:55:00.0,26,25,Automatic
6504,2021-01-23 14:00:00.0,54,25,Automatic
6505,2021-01-23 14:05:00.0,67,25,Automatic
6506,2021-01-23 14:10:00.0,56,27,Automatic
6507,2021-01-23 14:15:00.0,62,26,Automatic
6508,2021-01-23 14:20:00.0,59,26,Automatic
6509,2021-01-23 14:25:00.0,67,25,Automatic
6510,2021-01-23 14:30:00.0,55,26,Automatic
6511,2021-01-23 14:35:00.0,51,26,Automatic
6512,2021-01-23 14:40:00.0,55,25,Automatic
6513,2021-01-23 14:45:00.0,50,27,Automatic
6514,2021-01-23 14:50:00.0,43,27,Automatic
6515,2021-01-23 14:55:00.0,80,27,Automatic
6516,2021-01-23 15:00:00.0,53,25,Automatic
6517,2021-01-23 15:05:00.0,68,26,Automatic
6518,2021-01-23 15:10:00.0,39,27,Automatic
6519,2021-01-23 15:15:00.0,73,26,Automatic
6520,2021-01-23 15:20:00.0,28,27,Automatic
6521,2021-01-23 15:25:00.0,21,27,Automatic
6522,2021-01-23 15:30:00.0,58,25,Automatic
6523,2021-01-23 15:35:00.0,42,26,Automatic
6524,2021-01-23 15:40:00.0,35,25,Automatic
6525,2021-01-23 15:45:00.0,77,25,Automatic
6526,2021-01-23 15:50:00.0,76,25,Automatic
6527,2021-01-23 15:55:00.0,62,27,Automatic
6528,2021-01-23 16:00:00.0,77,26,Automatic
6529,2021-01-23 16:05:00.0,39,26,Automatic
6530,2021-01-23 16:10:00.0,65,25,Automatic
6531,2021-01-23 16:15:00.0,77,27,Automatic
6532,2021-01-23 16:20:00.0,74,25,Automatic
6533,2021-01-23 16:25:00.0,30,27,Automatic
6534,2021-01-23 16:30:00.0,50,27,Automatic
6535,2021-01-23 16:35:00.0,74,25,Automatic
6536,2021-01-23 16:40:00.0,28,26,Automatic
6537,2021-01-23 16:45:00.0,76,25,Automatic
6538,2021-01-23 16:50:00.0,45,27,Automatic
6539,2021-01-23 16:55:00.0,26,25,Automatic
6540,2021-01-23 17:00:00.0,38,27,Automatic
6541,2021-01-23 17:05:00.0,40,26,Automatic
6542,2021-01-23 17:10:00.0,27,25,Automatic
6543,2021-01-23 17:15:00.0,65,26,Automatic
6544,2021-01-23 17:20:00.0,69,26,Automatic
6545,2021-01-23 17:25:00.0,72,26,Automatic
6546,2021-01-23 17:30:00.0,64,26,Automatic
6547,2021-01-23 17:35:00.0,60,27,Automatic
6548,2021-01-23 17:40:00.0,79,25,Automatic
6549,2021-01-23 17:45:00.0,33,26,Automatic
6550,2021-01-23 17:50:00.0,73,26,Automatic
6551,2021-01-23 17:55:00.0,49,27,Automatic
6552,2021-01-23 18:00:00.0,57,25,Automatic
6553,2021-01-23 18:05:00.0,69,25,Automatic
6554,2021-01-23 18:10:00.0,52,27,Automatic
6555,2021-01-23 18:15:00.0,24,27,Automatic
6556,2021-01-23 18:20:00.0,32,25,Automatic
6557,2021-01-23 18:25:00.0,49,27,Automatic
6558,2021-01-23 18:30:00.0,67,27,Automatic
6559,2021-01-23 18:35:00.0,41,26,Automatic
6560,2021-01-23 18:40:00.0,63,27,Automatic
6561,2021-01-23 18:45:00.0,55,25,Automatic
6562,2021-01-23 18:50:00.0,78,25,Automatic
6563,2021-01-23 18:55:00.0,78,26,Automatic
6564,2021-01-23 19:00:00.0,39,26,Automatic
6565,2021-01-23 19:05:00.0,77,26,Automatic
6566,2021-01-23 19:10:00.0,23,25,Automatic
6567,2021-01-23 19:15:00.0,50,27,Automatic
6568,2021-01-23 19:20:00.0,56,26,Automatic
6569,2021-01-23 19:25:00.0,47,25,Automatic
6570,2021-01-23 19:30:00.0,33,27,Automatic
6571,2021-01-23 19:35:00.0,72,27,Automatic
6572,2021-01-23 19:40:00.0,53,27,Automatic
6573,2021-01-23 19:45:00.0,55,25,Automatic
6574,2021-01-23 19:50:00.0,80,27,Automatic
6575,2021-01-23 19:55:00.0,39,25,Automatic
6576,2021-01-23 20:00:00.0,53,27,Automatic
6577,2021-01-23 20:05:00.0,44,26,Automatic
